Card Name,Category,Date Reviewed,Profiles,Ratings,Reviews,Source,Bank Name,Old/New
RBL Platinum Maxima,Lifestyle," Aug 01, 2018",User,5,I hold a platinum maxima credit card with Ratnakar bank. There are good deals on the card. The credit limit is good as well. There are annual charges of 2K for the card. There are rewards points which can be converted to pay  my annual fee. There are good deals online for this card.,BANK BAAZAR,RBL,New
SBI AIR INDIA SIGNATURE,Travel," Aug 01, 2018",User,4.5,I have purchased this SBI card for past 3 years. There is no offers in the card. I used to receive a rewards points and i can use it in the shopping while I'm purchasing. They have offered me a credit limit of Rs. 98000. The response time in the customer care is very slow. Its around Rs. 3500 i have to pay as annual fee.,BANK BAAZAR,SBI,Old
SBI ELITE,Lifestyle," Aug 01, 2019",User,5,"In SBI, they won't pick up the call. The interest rates are high because they are charging 24%. I am using the Elite card in SBI and i pay the annual fee of Rs. 5000 and it will get waived if i use full limit of Rs. 1.05 lakhs.  I get movie ticket and discount in shops. Most of benefits i haven't availed with them.The customer care people are rude in their behavior and its trouble to reach them.",BANK BAAZAR,SBI,Old
Kotak Pvr Gold,Lifestyle," Aug 02, 2019",User,4,"I'm not sure about the benefits and its easy to access the Internet banking hence its good for me. It taken 15 days to dispatch the card while receiving the credit card, they have given me a messages.  My expectation is more than Rs. 1 lakh but they have provided only Rs. 50000 as a credit limit. EMI conversion facility is available in this card.",BANK BAAZAR,Kotak Bank,New
Kotak Pvr Platinum,Lifestyle," Aug 02, 2019",User,4,I prefer Kotak credit card mostly for my transactions and they have provided me a PVR PLATINUM card and will be getting 2 free movie tickets. I can directly convert my overall transactions into EMI easily and the charges are around 50 to 60rupees but its fine.,BANK BAAZAR,Kotak Bank,New
SBI AIR INDIA PLATINUM,Travel," Aug 03, 2018",User,0.5,"I had very bad experience with SBI credit card. I m holding SBI credit card from last 6 months. I hadn't received a single bill for it. I called Customer care. That time i knew that my card was blocked and my out standing bill was 6,000rs+. Because in my first bill cycle the annual fee was charged and every month interest was adding. but in 6 month i haven't received any call or bill from SBI. Then a called to customer care they waived off the interest amount and i paid 1499rs of annual fees. after couple of days i called customer care and asked for the status. But again it was strange for me that card was deactivate. After paying the annual fee how should they deactivate the card.  I think the moral is if any one face this issue just destroy the card and complaint that we have not received any card. It was a bad experience for me.",BANK BAAZAR,SBI,Old
HDFC Moneyback Credit Card,Rewards,2/24/16,User,None,"Hi, I am planning to purchase Enfield â€¦.. For that I need some money as a loan . should I go for two wheeler loan or go with credit card
I never ever used credit cards till today â€¦.. Plz suggest â€¦ Wt. To do ?",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,2/26/16,Expert,None,"Two wheeler loans comes with low Interest rates, credit card loans interest is bit more.
However, these days processing fee is waived on HDFC CC loans, so you might consider taking loan on CC rather two wheeler loan.
Also, you dont need to spend money on hypothecation removal in future.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/3/16,User,None,How much salary is eligible for applying Hdfc Moneyback Credit Card,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/6/16,User,None,"Hi,
Am using HDFC moneyback card for the past one month, I actually wanted diners premium or airmiles card as there was an offer from HDFC bank that they are issuing all the three cards as lifetime free. However they issued me a moneyback credit card as I was a student and told me to upgrade the card after 3 months. As I am a student, my eligibility for a credit card was based on the maintenance of my sb account in HDFC. I am a frequent traveller and it would be very useful if I could use the complimentary lounge services in the airports. Could you please tell me the procedure to upgrade my card to allmiles or regalia? Is there a timeframe like.. only after 3 months of application of cc, you will be eligible to apply for a credit card?",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/10/16,Expert,None,20k Should do i believe. Please contact bank.,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/10/16,User,None,"Hi Siddharth
Which is better option for the online spends Allmiles or Moneyback? 
is there any major difference in points?",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/10/16,Expert,None,"Both gives almost same % of rewards if its online. If you wish to redeem as cash, go for money-back, else Allmiles.
Also, Allmiles is a Visa Signature Card, which carries some extra privileges.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/10/16,User,None,"Hi Siddharth,
i am planning to go with HDFC Money Back CC. Before that i have few questions .
What is procedure to block the CC in case i donâ€™t need it in future and Is this possible to block it from outside INDIA without any physical visit in HDFC Branch ? 
Please suggest .",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/10/16,Expert,None,"Puneet, You can do it by calling CC or even through net banking.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/11/16,User,None,What is the credit limit for my salary 35k & i m salaried person i have applied hdfc money back card is this card is good & have benefits for meâ€¦,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/12/16,User,None,Thank you,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/12/16,Expert,None,"Chitra,
Credit limit depends on lots of factors. You can expect limit around 70k to 1L if your cibil report is in good standing.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/12/16,User,None,"I have done my first purchase through HDFC MoneyBack CC , so when can i expect my reward point reflecting into my net banking CC section?",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/12/16,User,None,"Hello Siddharth,
I am holding HDFC Platinum EDGE rewards card since last year, is it possible to upgrade this card to Moneyback Card.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/14/16,Expert,None,"Vishnu, you have to wait 6 months for the upgrade. Sometimes its possible even in 3 months. Approach cust. care after 3 months, not before.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/14/16,Expert,None,Usually in 3-5 days.,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/14/16,Expert,None,"Yes, you can!",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/15/16,User,None,Basic salary of 11.3k without incentives and bonuses still got the card it depends on the employer rather than the salary package.,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/17/16,User,None,"Hi Siddharth
this might be repetitive question.
can we convert reward points into money through netbanking ?",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/17/16,User,None,"Hello Siddharth ,
A bank agent is visiting our office and telling that he can provide any HDFC Credit card without any yearly fees which includes the renewal fees tooâ€¦â€¦â€¦..in your opinion which credit card i should go for to get the maximum reward points on any purchase , he told me that he can get me Diners Club Black card which gives 5 reward points on every 150 spent (and in this card each reward point is equal to Rs.1) , so on every 150 i get 5 back , but it is not acceptable at most of the places with swipe facility as it requires a Diners Club swipe machine only to swipe this card , in such scenario , can you please guide to which card should be best for online shopping , daily bill payments , mobile recharges , grocery etc.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/20/16,Expert,None,"Amit,
Any application is subjected to approval by bank based on eligibility criteria. If you are a HNI with high income, yes, you can get any card, preferably Diners Black or Infinia. Beware that bank agent just needs a filed application from you to achieve his monthly target, so donâ€™t fall into that trap. Check with an RM or BM in the branch if youâ€™re really eligible for any card.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,3/28/16,User,None,Hi I had upgraded my credit card with hdfc bank 3 months ago but do to some problem it didnâ€™t reach meâ€¦.Nw the old card which I was using is been de activatedâ€¦Wat is the process to get back the card,CARD EXPERT,HDFC Bank,New
HDFC INFINIA,Lifestyle + Travel,4/3/16,User,None,You need to take the annual fees of the card when you gush about the 3.3% discount. Does not seem seem too great against a 30kfee to get in.,CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,4/5/16,Expert,None,Annual fee is waived off on 8L spend. It surely make sense to have the card only for high spenders and airport lounge lovers ðŸ™‚,CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,4/8/16,User,None,"Hi Siddharth, 
Any ballpark income eligibility for a salaried individual with decent past credit history? Thanks",CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,4/9/16,Expert,None,"Vishnu,
12L+ on IT is a good number for them to consider,
But some guys i knew have received it as they have better relationship value with bank. Completely depends on the customer profile and HDFC doesnâ€™t have any pre-set rule for the same.",CARD EXPERT,HDFC Bank,Old
HDFC Moneyback Credit Card,Rewards,4/11/16,User,None,"Hi Sided,
I got HDFC bank to upgrade my Moneyback CC to Allmiles. Whatâ€™s my doubt is I am having around 12000 reward points in my CC. What is the conversion rate from Moneyback to Allmiles CC. How much points I get after upgrading my CC to All miles..!?",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,4/11/16,Expert,None,I believe its around 70% Not sure the exact number. Its better to convert to cash first and then upgrade. Youâ€™ll get Rs.4800 cash credit for 12000 points.,CARD EXPERT,HDFC Bank,New
HDFC INFINIA,Lifestyle + Travel,4/18/16,User,None,"Hey,
how can I apply for this credit card? I donâ€™t see any option.
Thanks,
Pulkit",CARD EXPERT,HDFC Bank,Old
HDFC INFINIA,Lifestyle + Travel,4/18/16,Expert,None,"Pulkit,
Its invite only card. You should ask your RM or visit branch.",CARD EXPERT,HDFC Bank,Old
HDFC Moneyback Credit Card,Rewards,4/19/16,User,None,When i try to convert my purchase into EMI i get message as there is offer in your credit card. And when i called customer care they say that it depends on offer s that are available on your credit card. You can convert purchase into EMI if there is offer . I dont think so. Because every bank has that option. Please help.,CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,4/20/16,Expert,None,"Nithin,
HDFC is bit different. EMI offers keep changing every month. Check the EMI and loans link on the post for more info.",CARD EXPERT,HDFC Bank,New
HDFC Moneyback Credit Card,Rewards,4/20/16,User,None,"Hi! Could I use a MoneyBack credit card for international transactions, like paying for my GRE registration fee?",CARD EXPERT,HDFC Bank,New
